2026-03-27 21:58:08.568361,0.00,45.13
2026-03-27 21:58:08.622571,0.00,40.71
2026-03-27 21:58:08.631546,0.00,49.06
2026-03-27 21:58:08.686595,0.00,43.82
2026-03-27 21:58:08.763357,0.00,43.36
2026-03-27 21:58:08.779867,0.00,47.79
2026-03-27 21:58:08.812792,0.00,44.67
2026-03-27 21:58:08.832487,0.00,49.21
2026-03-27 21:58:09.196310,0.00,45.33
2026-03-27 21:58:09.212269,0.00,42.91
2026-03-27 21:58:09.230220,0.00,38.16
2026-03-27 21:58:09.237201,0.00,48.85
2026-03-27 21:58:09.279781,0.00,40.11
2026-03-27 21:58:09.287759,0.00,49.44
2026-03-27 21:58:09.343621,0.00,49.93
2026-03-27 21:58:09.410937,0.00,45.37
2026-03-27 21:58:09.418915,0.00,52.27
2026-03-27 21:58:09.481455,0.00,49.15
2026-03-27 21:58:09.498406,0.00,52.34
2026-03-27 21:58:09.528964,0.00,55.32
2026-03-27 21:58:09.864260,0.00,56.32
2026-03-27 21:58:09.883320,0.00,44.08
2026-03-27 21:58:09.898279,0.00,47.94
2026-03-27 21:58:09.918226,0.00,41.81
2026-03-27 21:58:09.929222,0.00,49.05
2026-03-27 21:58:09.952163,0.00,51.90
2026-03-27 21:58:09.960142,0.00,53.00
2026-03-27 21:58:10.017987,0.00,53.05
2026-03-27 21:58:10.038932,0.00,52.04
2026-03-27 21:58:10.063238,0.00,52.88
2026-03-27 21:58:10.070219,0.00,60.92
2026-03-27 21:58:10.137168,0.00,62.24
2026-03-27 21:58:10.518686,0.00,60.99
2026-03-27 21:58:10.540628,0.00,56.23
2026-03-27 21:58:10.549604,0.00,58.28
2026-03-27 21:58:10.556585,0.00,68.25
2026-03-27 21:58:10.572543,0.00,63.37
2026-03-27 21:58:10.608447,0.00,64.40
2026-03-27 21:58:10.671281,0.00,61.41
2026-03-27 21:58:10.682761,0.00,66.83
2026-03-27 21:58:10.740817,0.00,54.29
2026-03-27 21:58:10.754313,0.00,59.58
2026-03-27 21:58:10.800327,0.00,56.65
2026-03-27 21:58:10.820355,0.00,61.38
2026-03-27 21:58:11.151710,0.00,53.62
2026-03-27 21:58:11.165668,0.00,39.61
2026-03-27 21:58:11.183620,0.00,38.92
2026-03-27 21:58:11.197583,0.00,43.29
2026-03-27 21:58:11.218530,0.00,46.50
2026-03-27 21:58:11.228501,0.00,46.99
2026-03-27 21:58:11.284361,0.00,46.99
2026-03-27 21:58:11.290345,0.00,54.42
2026-03-27 21:58:11.328246,0.00,55.05
2026-03-27 21:58:11.336224,0.00,62.59
2026-03-27 21:58:11.391192,0.00,61.00
2026-03-27 21:58:11.421670,0.00,64.46
2026-03-27 21:58:11.795292,0.00,61.07
2026-03-27 21:58:11.816236,0.00,54.19
2026-03-27 21:58:11.832068,0.00,55.73
2026-03-27 21:58:11.851017,0.00,50.98
2026-03-27 21:58:11.870964,0.00,53.96
2026-03-27 21:58:11.933998,0.00,41.25
2026-03-27 21:58:11.956954,0.00,42.90
2026-03-27 21:58:11.999520,0.00,32.66
2026-03-27 21:58:12.018469,0.00,36.44
2026-03-27 21:58:12.065476,0.00,34.74
2026-03-27 21:58:12.084055,0.00,37.95
2026-03-27 21:58:12.113618,0.00,41.17
2026-03-27 21:58:12.436534,0.00,41.67
2026-03-27 21:58:12.456481,0.00,36.70
2026-03-27 21:58:12.473129,0.00,38.75
2026-03-27 21:58:12.487601,0.00,43.60
2026-03-27 21:58:12.502560,0.00,45.93
2026-03-27 21:58:12.544463,0.00,46.14
2026-03-27 21:58:12.565391,0.00,44.93
2026-03-27 21:58:12.591323,0.00,46.56
2026-03-27 21:58:12.616256,0.00,45.19
2026-03-27 21:58:12.655204,0.00,44.26
2026-03-27 21:58:12.683080,0.00,41.62
2026-03-27 21:58:12.730951,0.00,43.41
2026-03-27 21:58:13.124520,0.00,38.21
2026-03-27 21:58:13.140477,0.00,32.03
2026-03-27 21:58:13.149465,0.00,35.37
2026-03-27 21:58:13.172407,0.00,37.64
2026-03-27 21:58:13.198330,0.00,36.99
2026-03-27 21:58:13.217279,0.00,38.56
2026-03-27 21:58:13.264154,0.00,36.68
2026-03-27 21:58:13.282281,0.00,39.48
2026-03-27 21:58:13.331312,0.00,37.40
2026-03-27 21:58:13.341288,0.00,45.34
2026-03-27 21:58:13.387192,0.00,45.99
2026-03-27 21:58:13.402137,0.00,52.38
2026-03-27 21:58:13.741360,0.00,44.64
2026-03-27 21:58:13.748341,0.00,40.19
2026-03-27 21:58:13.763318,0.00,43.63
2026-03-27 21:58:13.779807,0.00,44.42
2026-03-27 21:58:13.806770,0.00,45.99
2026-03-27 21:58:13.817740,0.00,49.74
2026-03-27 21:58:13.870619,0.00,49.52
2026-03-27 21:58:13.890566,0.00,44.51
2026-03-27 21:58:13.919511,0.00,45.57
2026-03-27 21:58:13.935469,0.00,45.16
2026-03-27 21:58:13.986957,0.00,44.82
2026-03-27 21:58:14.057416,0.00,46.00
2026-03-27 21:58:14.480356,1.61,44.76
2026-03-27 21:58:14.502298,1.61,38.93
2026-03-27 21:58:14.528228,1.61,39.08
2026-03-27 21:58:14.553162,1.61,34.14
2026-03-27 21:58:14.592562,1.61,34.79
2026-03-27 21:58:14.612512,1.61,35.35
2026-03-27 21:58:14.645432,1.61,35.14
2026-03-27 21:58:14.657389,1.61,35.56
2026-03-27 21:58:14.705365,1.61,35.66
2026-03-27 21:58:14.769523,1.61,35.71
2026-03-27 21:58:14.783486,1.61,38.15
2026-03-27 21:58:14.833592,1.61,39.83
2026-03-27 21:58:15.177363,3.27,40.44
2026-03-27 21:58:15.200300,3.27,36.56
2026-03-27 21:58:15.220247,3.27,39.03
2026-03-27 21:58:15.255184,3.27,36.33
2026-03-27 21:58:15.317525,3.27,34.85
2026-03-27 21:58:15.343460,3.27,32.02
2026-03-27 21:58:15.381266,3.27,32.80
2026-03-27 21:58:15.404958,3.27,34.94
2026-03-27 21:58:15.431295,3.27,30.87
2026-03-27 21:58:15.533514,3.27,30.24
2026-03-27 21:58:15.558448,3.27,27.63
2026-03-27 21:58:15.569422,3.27,35.70
2026-03-27 21:58:16.460218,4.97,37.21
2026-03-27 21:58:16.475178,4.97,34.46
2026-03-27 21:58:16.516069,4.97,35.44
2026-03-27 21:58:16.578904,4.97,33.13
2026-03-27 21:58:16.599844,4.97,34.67
2026-03-27 21:58:16.639738,4.97,33.42
2026-03-27 21:58:16.661191,4.97,33.80
2026-03-27 21:58:16.687756,4.97,36.27
2026-03-27 21:58:16.709208,4.97,39.30
2026-03-27 21:58:16.756084,4.97,33.03
2026-03-27 21:58:16.818558,4.97,28.08
2026-03-27 21:58:16.834515,4.97,34.65
2026-03-27 21:58:17.178687,6.66,34.02
2026-03-27 21:58:17.194643,6.66,32.80
2026-03-27 21:58:17.232542,6.66,31.15
2026-03-27 21:58:17.244514,6.66,38.73
2026-03-27 21:58:17.296750,6.66,35.91
2026-03-27 21:58:17.320741,6.66,36.15
2026-03-27 21:58:17.359718,6.66,33.83
2026-03-27 21:58:17.390739,6.66,35.44
2026-03-27 21:58:17.425482,6.66,36.44
2026-03-27 21:58:17.447122,6.66,35.13
2026-03-27 21:58:17.472940,6.66,36.59
2026-03-27 21:58:17.537116,6.66,37.83
2026-03-27 21:58:17.898704,8.38,41.79
2026-03-27 21:58:17.910676,8.38,32.05
2026-03-27 21:58:17.920645,8.38,39.32
2026-03-27 21:58:17.969514,8.38,37.41
2026-03-27 21:58:17.989461,8.38,39.85
2026-03-27 21:58:18.022374,8.38,39.19
2026-03-27 21:58:18.035338,8.38,44.32
2026-03-27 21:58:18.085205,8.38,40.96
2026-03-27 21:58:18.148735,8.38,39.14
2026-03-27 21:58:18.158712,8.38,44.26
2026-03-27 21:58:18.227868,8.38,39.34
2026-03-27 21:58:18.257425,8.38,42.76
2026-03-27 21:58:18.706758,10.11,37.16
2026-03-27 21:58:18.718726,10.11,35.30
2026-03-27 21:58:18.736678,10.11,35.56
2026-03-27 21:58:18.753633,10.11,38.42
2026-03-27 21:58:18.799510,10.11,32.89
2026-03-27 21:58:18.814471,10.11,38.04
2026-03-27 21:58:18.866332,10.11,38.32
2026-03-27 21:58:18.878301,10.11,40.75
2026-03-27 21:58:18.927450,10.11,40.96
2026-03-27 21:58:18.952387,10.11,44.96
2026-03-27 21:58:19.013786,10.11,43.12
2026-03-27 21:58:19.039722,10.11,46.54
2026-03-27 21:58:19.368397,11.84,44.72
2026-03-27 21:58:19.388343,11.84,39.12
2026-03-27 21:58:19.406295,11.84,42.84
2026-03-27 21:58:19.420258,11.84,42.84
2026-03-27 21:58:19.438210,11.84,46.48
2026-03-27 21:58:19.454167,11.84,44.05
2026-03-27 21:58:19.474114,11.84,46.87
2026-03-27 21:58:19.488077,11.84,46.32
2026-03-27 21:58:19.520989,11.84,47.69
2026-03-27 21:58:19.531467,11.84,53.16
2026-03-27 21:58:19.589306,11.84,51.42
2026-03-27 21:58:19.669243,11.84,52.55
2026-03-27 21:58:20.029622,13.55,50.67
2026-03-27 21:58:20.050566,13.55,43.78
2026-03-27 21:58:20.064460,13.55,45.37
2026-03-27 21:58:20.083410,13.55,44.27
2026-03-27 21:58:20.095378,13.55,47.21
2026-03-27 21:58:20.127292,13.55,43.09
2026-03-27 21:58:20.144252,13.55,47.22
2026-03-27 21:58:20.192443,13.55,40.09
2026-03-27 21:58:20.204410,13.55,46.74
2026-03-27 21:58:20.258967,13.55,47.11
2026-03-27 21:58:20.283544,13.55,47.16
2026-03-27 21:58:20.324633,13.55,50.32
2026-03-27 21:58:20.702547,15.27,44.78
2026-03-27 21:58:20.717506,15.27,39.48
2026-03-27 21:58:20.736457,15.27,37.04
2026-03-27 21:58:20.752414,15.27,39.90
2026-03-27 21:58:20.787324,15.27,35.69
2026-03-27 21:58:20.814759,15.27,37.63
2026-03-27 21:58:20.853076,15.27,31.75
2026-03-27 21:58:20.921383,15.27,31.53
2026-03-27 21:58:20.935346,15.27,33.73
2026-03-27 21:58:20.997350,15.27,32.14
2026-03-27 21:58:21.024107,15.27,34.24
2026-03-27 21:58:21.053116,15.27,36.99
2026-03-27 21:58:21.418766,17.00,36.73
2026-03-27 21:58:21.436713,17.00,31.10
2026-03-27 21:58:21.454672,17.00,34.42
2026-03-27 21:58:21.468628,17.00,37.17
2026-03-27 21:58:21.484585,17.00,40.96
2026-03-27 21:58:21.519510,17.00,42.16
2026-03-27 21:58:21.571390,17.00,37.90
2026-03-27 21:58:21.594328,17.00,40.23
2026-03-27 21:58:21.633105,17.00,39.02
2026-03-27 21:58:21.655151,17.00,40.52
2026-03-27 21:58:21.715516,17.00,37.61
2026-03-27 21:58:21.741029,17.00,41.05
2026-03-27 21:58:22.098864,17.13,37.66
2026-03-27 21:58:22.115819,17.13,31.26
2026-03-27 21:58:22.129782,17.13,31.68
2026-03-27 21:58:22.150248,17.13,33.78
2026-03-27 21:58:22.181168,17.13,35.24
2026-03-27 21:58:22.240427,17.13,32.69
2026-03-27 21:58:22.251398,17.13,38.53
2026-03-27 21:58:22.305265,17.13,35.85
2026-03-27 21:58:22.318231,17.13,41.46
2026-03-27 21:58:22.357218,17.13,40.38
2026-03-27 21:58:22.380743,17.13,41.75
2026-03-27 21:58:22.421170,17.13,43.88
2026-03-27 21:58:22.886223,17.31,38.72
2026-03-27 21:58:22.903178,17.31,34.08
2026-03-27 21:58:22.922127,17.31,35.90
2026-03-27 21:58:22.962059,17.31,36.71
2026-03-27 21:58:22.984998,17.31,32.91
2026-03-27 21:58:23.023895,17.31,33.56
2026-03-27 21:58:23.041847,17.31,31.75
2026-03-27 21:58:23.094234,17.31,30.99
2026-03-27 21:58:23.137112,17.31,29.02
2026-03-27 21:58:23.155064,17.31,32.87
2026-03-27 21:58:23.204247,17.31,33.34
2026-03-27 21:58:23.224198,17.31,38.99
2026-03-27 21:58:23.673069,17.59,35.89
2026-03-27 21:58:23.686032,17.59,33.69
2026-03-27 21:58:23.748382,17.59,30.78
2026-03-27 21:58:23.773316,17.59,31.91
2026-03-27 21:58:23.812212,17.59,28.73
2026-03-27 21:58:23.837652,17.59,30.50
2026-03-27 21:58:23.860591,17.59,32.77
2026-03-27 21:58:23.884530,17.59,30.36
2026-03-27 21:58:23.926420,17.59,30.82
2026-03-27 21:58:23.988757,17.59,26.52
2026-03-27 21:58:24.007706,17.59,29.62
2026-03-27 21:58:24.053565,17.59,31.52
2026-03-27 21:58:24.426585,18.20,36.21
2026-03-27 21:58:24.449035,18.20,32.83
2026-03-27 21:58:24.461998,18.20,37.28
2026-03-27 21:58:24.480953,18.20,39.91
2026-03-27 21:58:24.494912,18.20,41.25
2026-03-27 21:58:24.529817,18.20,40.18
2026-03-27 21:58:24.554750,18.20,41.74
2026-03-27 21:58:24.594644,18.20,42.64
2026-03-27 21:58:24.619592,18.20,41.08
2026-03-27 21:58:24.644537,18.20,43.50
2026-03-27 21:58:24.654503,18.20,44.88
2026-03-27 21:58:24.726117,18.20,46.35
2026-03-27 21:58:25.115440,17.91,40.71
2026-03-27 21:58:25.134389,17.91,34.72
2026-03-27 21:58:25.151344,17.91,34.72
2026-03-27 21:58:25.167301,17.91,38.62
2026-03-27 21:58:25.186519,17.91,39.56
2026-03-27 21:58:25.197489,17.91,47.08
2026-03-27 21:58:25.254339,17.91,45.12
2026-03-27 21:58:25.314686,17.91,42.25
2026-03-27 21:58:25.342677,17.91,38.71
2026-03-27 21:58:25.390364,17.91,39.11
2026-03-27 21:58:25.407353,17.91,43.15
2026-03-27 21:58:25.433742,17.91,46.66
2026-03-27 21:58:25.779396,17.58,45.42
2026-03-27 21:58:25.790365,17.58,39.03
2026-03-27 21:58:25.805325,17.58,40.35
2026-03-27 21:58:25.855195,17.58,32.33
2026-03-27 21:58:25.868161,17.58,38.29
2026-03-27 21:58:25.904575,17.58,39.43
2026-03-27 21:58:25.967411,17.58,36.82
2026-03-27 21:58:25.979379,17.58,43.79
2026-03-27 21:58:26.049640,17.58,39.91
2026-03-27 21:58:26.072544,17.58,39.97
2026-03-27 21:58:26.114095,17.58,37.84
2026-03-27 21:58:26.139053,17.58,41.41
2026-03-27 21:58:26.534942,18.28,37.93
2026-03-27 21:58:26.556881,18.28,36.18
2026-03-27 21:58:26.573836,18.28,34.73
2026-03-27 21:58:26.587799,18.28,39.07
2026-03-27 21:58:26.605751,18.28,43.08
2026-03-27 21:58:26.641656,18.28,36.75
2026-03-27 21:58:26.654620,18.28,42.78
2026-03-27 21:58:26.689678,18.28,41.70
2026-03-27 21:58:26.717603,18.28,43.03
2026-03-27 21:58:26.775707,18.28,41.25
2026-03-27 21:58:26.820612,18.28,40.22
2026-03-27 21:58:26.857612,18.28,44.49
2026-03-27 21:58:27.225670,19.00,40.16
2026-03-27 21:58:27.251601,19.00,33.28
2026-03-27 21:58:27.265564,19.00,34.39
2026-03-27 21:58:27.283516,19.00,37.51
2026-03-27 21:58:27.297478,19.00,36.48
2026-03-27 21:58:27.317427,19.00,40.39
2026-03-27 21:58:27.362304,19.00,38.50
2026-03-27 21:58:27.373275,19.00,45.54
2026-03-27 21:58:27.423457,19.00,45.73
2026-03-27 21:58:27.435429,19.00,50.31
2026-03-27 21:58:27.494782,19.00,50.54
2026-03-27 21:58:27.560414,19.00,51.80
2026-03-27 21:58:27.921460,19.69,48.70
2026-03-27 21:58:27.934426,19.69,43.08
2026-03-27 21:58:27.952378,19.69,42.29
2026-03-27 21:58:27.965348,19.69,42.77
2026-03-27 21:58:27.976330,19.69,51.94
2026-03-27 21:58:28.020200,19.69,45.00
2026-03-27 21:58:28.084033,19.69,44.64
2026-03-27 21:58:28.106972,19.69,39.89
2026-03-27 21:58:28.149403,19.69,40.04
2026-03-27 21:58:28.185778,19.69,42.84
2026-03-27 21:58:28.231655,19.69,41.47
2026-03-27 21:58:28.265644,19.69,44.42
2026-03-27 21:58:28.596296,20.28,41.98
2026-03-27 21:58:28.610260,20.28,35.12
2026-03-27 21:58:28.625219,20.28,30.25
2026-03-27 21:58:28.642175,20.28,34.75
2026-03-27 21:58:28.690053,20.28,35.16
2026-03-27 21:58:28.736849,20.28,32.94
2026-03-27 21:58:28.753313,20.28,36.71
2026-03-27 21:58:28.801234,20.28,34.40
2026-03-27 21:58:28.814200,20.28,43.34
2026-03-27 21:58:28.866235,20.28,41.96
2026-03-27 21:58:28.890172,20.28,42.68
2026-03-27 21:58:28.931068,20.28,44.76
2026-03-27 21:58:29.292166,21.00,43.06
2026-03-27 21:58:29.302141,21.00,36.66
2026-03-27 21:58:29.328070,21.00,38.51
2026-03-27 21:58:29.349014,21.00,41.39
2026-03-27 21:58:29.409232,21.00,36.95
2026-03-27 21:58:29.436160,21.00,38.62
2026-03-27 21:58:29.476055,21.00,30.05
2026-03-27 21:58:29.496024,21.00,32.75
2026-03-27 21:58:29.524645,21.00,32.06
2026-03-27 21:58:29.563231,21.00,33.91
2026-03-27 21:58:29.605997,21.00,31.55
2026-03-27 21:58:29.653991,21.00,32.90
2026-03-27 21:58:30.011028,21.64,36.18
2026-03-27 21:58:30.027978,21.64,31.45
2026-03-27 21:58:30.045445,21.64,36.49
2026-03-27 21:58:30.064393,21.64,37.44
2026-03-27 21:58:30.077360,21.64,44.90
2026-03-27 21:58:30.128226,21.64,42.20
2026-03-27 21:58:30.151164,21.64,43.07
2026-03-27 21:58:30.194901,21.64,41.18
2026-03-27 21:58:30.214801,21.64,44.00
2026-03-27 21:58:30.268971,21.64,44.44
2026-03-27 21:58:30.288926,21.64,42.58
2026-03-27 21:58:30.314859,21.64,45.76
2026-03-27 21:58:30.719530,22.24,40.59
2026-03-27 21:58:30.743468,22.24,36.20
2026-03-27 21:58:30.758426,22.24,32.85
2026-03-27 21:58:30.774386,22.24,37.68
2026-03-27 21:58:30.790341,22.24,39.22
2026-03-27 21:58:30.804304,22.24,44.04
2026-03-27 21:58:30.853200,22.24,41.02
2026-03-27 21:58:30.915035,22.24,40.57
2026-03-27 21:58:30.936008,22.24,41.18
2026-03-27 21:58:30.998999,22.24,39.58
2026-03-27 21:58:31.028927,22.24,41.52
2026-03-27 21:58:31.057446,22.24,44.83
2026-03-27 21:58:31.385569,21.26,42.07
2026-03-27 21:58:31.399532,21.26,35.68
2026-03-27 21:58:31.418481,21.26,35.06
2026-03-27 21:58:31.455386,21.26,30.61
2026-03-27 21:58:31.480434,21.26,32.76
2026-03-27 21:58:31.519331,21.26,33.65
2026-03-27 21:58:31.569196,21.26,29.77
2026-03-27 21:58:31.586775,21.26,33.30
2026-03-27 21:58:31.634612,21.26,31.98
2026-03-27 21:58:31.664024,21.26,33.54
2026-03-27 21:58:31.713753,21.26,31.67
2026-03-27 21:58:31.738677,21.26,35.08
2026-03-27 21:58:32.133303,19.84,32.52
2026-03-27 21:58:32.148290,19.84,30.07
2026-03-27 21:58:32.164299,19.84,32.16
2026-03-27 21:58:32.181761,19.84,35.73
2026-03-27 21:58:32.197260,19.84,39.78
2026-03-27 21:58:32.238808,19.84,36.81
2026-03-27 21:58:32.255807,19.84,40.23
2026-03-27 21:58:32.303987,19.84,37.20
2026-03-27 21:58:32.317995,19.84,41.81
2026-03-27 21:58:32.353833,19.84,40.89
2026-03-27 21:58:32.372408,19.84,45.03
2026-03-27 21:58:32.428573,19.84,46.58
2026-03-27 21:58:32.811061,18.44,41.84
2026-03-27 21:58:32.817042,18.44,36.07
2026-03-27 21:58:32.833997,18.44,35.90
2026-03-27 21:58:32.850952,18.44,39.39
2026-03-27 21:58:32.894963,18.44,36.11
2026-03-27 21:58:32.916913,18.44,38.76
2026-03-27 21:58:32.960335,18.44,34.41
2026-03-27 21:58:32.979309,18.44,37.87
2026-03-27 21:58:33.023068,18.44,33.11
2026-03-27 21:58:33.036278,18.44,38.86
2026-03-27 21:58:33.082428,18.44,39.74
2026-03-27 21:58:33.146296,18.44,41.05
2026-03-27 21:58:33.489363,16.00,40.72
2026-03-27 21:58:33.502356,16.00,35.11
2026-03-27 21:58:33.518304,16.00,39.10
2026-03-27 21:58:33.568170,16.00,36.37
2026-03-27 21:58:33.584214,16.00,40.30
2026-03-27 21:58:33.620390,16.00,36.82
2026-03-27 21:58:33.629366,16.00,45.86
2026-03-27 21:58:33.681229,16.00,40.22
2026-03-27 21:58:33.747152,16.00,39.39
2026-03-27 21:58:33.768305,16.00,42.09
2026-03-27 21:58:33.807070,16.00,39.10
2026-03-27 21:58:33.819038,16.00,47.93
2026-03-27 21:58:34.150183,13.57,44.31
2026-03-27 21:58:34.158162,13.57,42.59
2026-03-27 21:58:34.223992,13.57,37.90
2026-03-27 21:58:34.235961,13.57,42.85
2026-03-27 21:58:34.285336,13.57,33.74
2026-03-27 21:58:34.351161,13.57,33.33
2026-03-27 21:58:34.360137,13.57,42.93
2026-03-27 21:58:34.411754,13.57,40.80
2026-03-27 21:58:34.430697,13.57,43.23
2026-03-27 21:58:34.474105,13.57,36.42
2026-03-27 21:58:34.491066,13.57,39.67
2026-03-27 21:58:34.538632,13.57,41.40
2026-03-27 21:58:34.885777,11.16,44.62
2026-03-27 21:58:34.903729,11.16,37.20
2026-03-27 21:58:34.918689,11.16,41.86
2026-03-27 21:58:34.944623,11.16,44.70
2026-03-27 21:58:35.005457,11.16,35.12
2026-03-27 21:58:35.016935,11.16,42.47
2026-03-27 21:58:35.071302,11.16,39.26
2026-03-27 21:58:35.080788,11.16,50.31
2026-03-27 21:58:35.122170,11.16,46.72
2026-03-27 21:58:35.138184,11.16,50.91
2026-03-27 21:58:35.193908,11.16,48.07
2026-03-27 21:58:35.259989,11.16,49.30
2026-03-27 21:58:35.595191,8.85,49.28
2026-03-27 21:58:35.602173,8.85,45.22
2026-03-27 21:58:35.618130,8.85,49.92
2026-03-27 21:58:35.670003,8.85,42.31
2026-03-27 21:58:35.683966,8.85,48.21
2026-03-27 21:58:35.726852,8.85,37.15
2026-03-27 21:58:35.746312,8.85,40.26
2026-03-27 21:58:35.792189,8.85,36.19
